,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility,mid,T,r,close
2786,A130518C00050000,A,2013-05-18,call,50.0,A,0.65,,0.69,,0,726,2013-01-25,0.224,0.0542,-2.6523,7.5105,0.2194,0.6699999999999999,0.3095890410958904,0.1,45.290003
2787,A130518C00052500,A,2013-05-18,call,52.5,A,0.26,,0.3,,0,185,2013-01-25,0.114,0.0362,-1.6549,4.8456,0.2118,0.28,0.3095890410958904,0.1,45.290003
2788,A130518C00055000,A,2013-05-18,call,55.0,A,0.09,,0.14,,0,5,2013-01-25,0.0533,0.0205,-0.9259,2.7269,0.2103,0.115,0.3095890410958904,0.1,45.290003
2789,A130518C00060000,A,2013-05-18,call,60.0,A,0.01,,0.05,,0,0,2013-01-25,0.0132,0.0061,-0.3081,0.8547,0.2229,0.03,0.3095890410958904,0.1,45.290003
2790,A130817C00021000,A,2013-08-17,call,21.0,A,22.7,,25.75,,0,0,2013-01-25,0.9974,0.0001,0.128,0.0202,0.2943,24.225,0.5589041095890411,0.1,45.290003
2791,A130817C00022000,A,2013-08-17,call,22.0,A,21.75,,23.7,,0,0,2013-01-25,0.9972,0.0001,0.1191,0.0425,0.2943,22.725,0.5589041095890411,0.1,45.290003
2792,A130817C00023000,A,2013-08-17,call,23.0,A,21.35,,22.65,,0,0,2013-01-25,0.9969,0.0002,0.1054,0.0827,0.2943,22.0,0.5589041095890411,0.1,45.290003
2793,A130817C00024000,A,2013-08-17,call,24.0,A,19.8,,22.9,,0,0,2013-01-25,0.9962,0.0004,0.0844,0.1506,0.2943,21.35,0.5589041095890411,0.1,45.290003
2794,A130817C00025000,A,2013-08-17,call,25.0,A,19.45,,20.7,,0,0,2013-01-25,0.9951,0.0008,0.0529,0.2584,0.2943,20.075,0.5589041095890411,0.1,45.290003
2795,A130817C00026000,A,2013-08-17,call,26.0,A,18.45,,19.7,,0,0,2013-01-25,0.9934,0.0011,0.0071,0.4201,0.2943,19.075,0.5589041095890411,0.1,45.290003
2796,A130817C00027000,A,2013-08-17,call,27.0,A,17.0,,18.7,,0,0,2013-01-25,0.9907,0.0019,-0.057,0.6506,0.2943,17.85,0.5589041095890411,0.1,45.290003
2797,A130817C00028000,A,2013-08-17,call,28.0,A,16.5,,17.8,,0,0,2013-01-25,0.9868,0.0028,-0.1432,0.9647,0.2943,17.15,0.5589041095890411,0.1,45.290003
2798,A130817C00029000,A,2013-08-17,call,29.0,A,15.05,,17.65,,0,0,2013-01-25,0.9813,0.0041,-0.2547,1.3745,0.2943,16.35,0.5589041095890411,0.1,45.290003
2799,A130817C00030000,A,2013-08-17,call,30.0,A,14.6,,15.85,,0,0,2013-01-25,0.9739,0.0056,-0.3939,1.8886,0.2943,15.225,0.5589041095890411,0.1,45.290003
2800,A130817C00031000,A,2013-08-17,call,31.0,A,13.75,,14.85,,0,0,2013-01-25,0.9642,0.0075,-0.5616,2.5106,0.2943,14.3,0.5589041095890411,0.1,45.290003
2801,A130817C00032000,A,2013-08-17,call,32.0,A,12.9,,13.9,,0,0,2013-01-25,0.952,0.0095,-0.7573,3.2378,0.2943,13.4,0.5589041095890411,0.1,45.290003
2802,A130817C00033000,A,2013-08-17,call,33.0,A,12.05,,12.75,,0,0,2013-01-25,0.9386,0.0119,-0.943,3.9701,0.2911,12.4,0.5589041095890411,0.1,45.290003
2803,A130817C00034000,A,2013-08-17,call,34.0,A,11.65,,11.8,,0,0,2013-01-25,0.9079,0.0153,-1.4467,5.4718,0.3129,11.725,0.5589041095890411,0.1,45.290003
2804,A130817C00035000,A,2013-08-17,call,35.0,A,10.75,,11.0,,0,0,2013-01-25,0.8863,0.0179,-1.7111,6.4061,0.3126,10.875,0.5589041095890411,0.1,45.290003
2805,A130817C00036000,A,2013-08-17,call,36.0,A,9.9,,10.05,,4,0,2013-01-25,0.8681,0.0206,-1.8492,7.124,0.3021,9.975,0.5589041095890411,0.1,45.290003
2806,A130817C00037000,A,2013-08-17,call,37.0,A,9.05,,9.2,,0,0,2013-01-25,0.8445,0.0236,-2.0425,7.9807,0.296,9.125,0.5589041095890411,0.1,45.290003
2807,A130817C00038000,A,2013-08-17,call,38.0,A,8.2,,8.35,,0,0,2013-01-25,0.8201,0.0268,-2.1879,8.7851,0.2869,8.274999999999999,0.5589041095890411,0.1,45.290003
2808,A130817C00039000,A,2013-08-17,call,39.0,A,7.4,,7.55,,0,47,2013-01-25,0.7905,0.0301,-2.3615,9.6519,0.2807,7.475,0.5589041095890411,0.1,45.290003
2809,A130817C00040000,A,2013-08-17,call,40.0,A,6.65,,6.8,,0,11,2013-01-25,0.7564,0.0333,-2.5484,10.5229,0.2768,6.725,0.5589041095890411,0.1,45.290003
2810,A130817C00041000,A,2013-08-17,call,41.0,A,5.9,,6.05,,0,8,2013-01-25,0.7211,0.0366,-2.6739,11.2959,0.2698,5.975,0.5589041095890411,0.1,45.290003
2811,A130817C00042000,A,2013-08-17,call,42.0,A,5.25,,5.35,,0,28,2013-01-25,0.6811,0.0395,-2.8104,12.0147,0.2659,5.3,0.5589041095890411,0.1,45.290003
2812,A130817C00043000,A,2013-08-17,call,43.0,A,4.6,,4.7,,0,9,2013-01-25,0.6391,0.0423,-2.8964,12.6079,0.2606,4.65,0.5589041095890411,0.1,45.290003
2813,A130817C00044000,A,2013-08-17,call,44.0,A,4.0,,4.1,,0,1351,2013-01-25,0.5945,0.0446,-2.9508,13.0617,0.2558,4.05,0.5589041095890411,0.1,45.290003
2814,A130817C00045000,A,2013-08-17,call,45.0,A,3.45,,3.55,,0,878,2013-01-25,0.5481,0.0463,-2.9711,13.3496,0.2516,3.5,0.5589041095890411,0.1,45.290003
2815,A130817C00046000,A,2013-08-17,call,46.0,A,2.95,,3.0,,0,119,2013-01-25,0.5,0.0478,-2.9324,13.4528,0.2461,2.975,0.5589041095890411,0.1,45.290003
2816,A130817C00047000,A,2013-08-17,call,47.0,A,2.49,,2.55,,0,31,2013-01-25,0.4518,0.0482,-2.8728,13.359,0.2425,2.52,0.5589041095890411,0.1,45.290003
2817,A130817C00048000,A,2013-08-17,call,48.0,A,2.08,,2.13,,0,52,2013-01-25,0.4036,0.0479,-2.7675,13.0665,0.2386,2.105,0.5589041095890411,0.1,45.290003
2818,A130817C00049000,A,2013-08-17,call,49.0,A,1.72,,1.76,,0,56,2013-01-25,0.3565,0.0469,-2.6262,12.583,0.2349,1.74,0.5589041095890411,0.1,45.290003
2819,A130817C00050000,A,2013-08-17,call,50.0,A,1.4,,1.45,,10,84,2013-01-25,0.3106,0.0451,-2.4499,11.9215,0.2311,1.4249999999999998,0.5589041095890411,0.1,45.290003
2820,A130817C00052500,A,2013-08-17,call,52.5,A,0.8,,0.85,,0,11,2013-01-25,0.2086,0.0381,-1.9233,9.6931,0.2228,0.825,0.5589041095890411,0.1,45.290003
2821,A130817C00055000,A,2013-08-17,call,55.0,A,0.43,,0.47,,0,38,2013-01-25,0.1308,0.0289,-1.3904,7.1758,0.2173,0.4499999999999999,0.5589041095890411,0.1,45.290003
2822,A130817C00060000,A,2013-08-17,call,60.0,A,0.09,,0.14,,0,1,2013-01-25,0.0421,0.0127,-0.5672,3.0324,0.2094,0.115,0.5589041095890411,0.1,45.290003
2823,A140118C00020000,A,2014-01-18,call,20.0,A,23.8,,26.55,,0,2,2013-01-25,0.9932,0.0005,0.1088,0.2975,0.3042,25.175,0.9808219178082191,0.1,45.290003
2824,A140118C00023000,A,2014-01-18,call,23.0,A,20.9,,22.85,,0,0,2013-01-25,0.9871,0.0017,-0.0111,1.0085,0.3042,21.875,0.9808219178082191,0.1,45.290003
2825,A140118C00025000,A,2014-01-18,call,25.0,A,19.2,,20.8,,0,36,2013-01-25,0.9784,0.0031,-0.1538,1.8848,0.3042,20.0,0.9808219178082191,0.1,45.290003
2826,A140118C00028000,A,2014-01-18,call,28.0,A,16.4,,17.9,,0,0,2013-01-25,0.9548,0.0064,-0.4772,3.8992,0.3042,17.15,0.9808219178082191,0.1,45.290003
2827,A140118C00030000,A,2014-01-18,call,30.0,A,15.65,,15.85,,0,15,2013-01-25,0.9189,0.0098,-0.9558,6.4299,0.3278,15.75,0.9808219178082191,0.1,45.290003
2828,A140118C00032000,A,2014-01-18,call,32.0,A,13.9,,14.1,,0,104,2013-01-25,0.8904,0.0127,-1.2149,8.1353,0.3196,14.0,0.9808219178082191,0.1,45.290003
2829,A140118C00035000,A,2014-01-18,call,35.0,A,11.35,,11.55,,0,57,2013-01-25,0.8395,0.0177,-1.5426,10.6976,0.3009,11.45,0.9808219178082191,0.1,45.290003
2830,A140118C00037000,A,2014-01-18,call,37.0,A,9.75,,9.95,,0,51,2013-01-25,0.7966,0.0214,-1.7519,12.4743,0.2896,9.85,0.9808219178082191,0.1,45.290003
2831,A140118C00040000,A,2014-01-18,call,40.0,A,7.6,,7.8,,0,196,2013-01-25,0.7165,0.0269,-2.0542,15.0171,0.2783,7.699999999999999,0.9808219178082191,0.1,45.290003
2832,A140118C00042000,A,2014-01-18,call,42.0,A,6.3,,6.5,,0,671,2013-01-25,0.6556,0.0301,-2.192,16.3659,0.2708,6.4,0.9808219178082191,0.1,45.290003
2833,A140118C00045000,A,2014-01-18,call,45.0,A,4.65,,4.75,,1,1127,2013-01-25,0.5557,0.0337,-2.2738,17.6035,0.2594,4.7,0.9808219178082191,0.1,45.290003
2834,A140118C00050000,A,2014-01-18,call,50.0,A,2.5,,2.6,,15,331,2013-01-25,0.3815,0.0348,-2.0812,17.0267,0.2437,2.55,0.9808219178082191,0.1,45.290003
2835,A140118C00052500,A,2014-01-18,call,52.5,A,1.76,,1.85,,4,81,2013-01-25,0.3004,0.0325,-1.8554,15.551,0.2373,1.805,0.9808219178082191,0.1,45.290003
2836,A140118C00055000,A,2014-01-18,call,55.0,A,1.2,,1.29,,0,371,2013-01-25,0.2292,0.0291,-1.5851,13.5511,0.2322,1.245,0.9808219178082191,0.1,45.290003
2837,A140118C00060000,A,2014-01-18,call,60.0,A,0.54,,0.6,,0,79,2013-01-25,0.1246,0.0202,-1.0526,9.1915,0.2267,0.5700000000000001,0.9808219178082191,0.1,45.290003
2838,A150117C00020000,A,2015-01-17,call,20.0,A,23.2,,27.3,,0,0,2013-01-25,0.9646,0.0028,-0.1684,3.8061,0.3395,25.25,1.978082191780822,0.1,45.290003
2839,A150117C00023000,A,2015-01-17,call,23.0,A,20.45,,24.55,,0,0,2013-01-25,0.9414,0.0047,-0.4051,6.442,0.3395,22.5,1.978082191780822,0.1,45.290003
2840,A150117C00025000,A,2015-01-17,call,25.0,A,19.45,,21.65,,0,0,2013-01-25,0.923,0.0061,-0.5597,8.2828,0.3346,20.55,1.978082191780822,0.1,45.290003
2841,A150117C00028000,A,2015-01-17,call,28.0,A,17.75,,19.65,,0,0,2013-01-25,0.8768,0.0084,-0.9721,12.2161,0.3569,18.7,1.978082191780822,0.1,45.290003
2842,A150117C00030000,A,2015-01-17,call,30.0,A,16.15,,18.05,,0,0,2013-01-25,0.8508,0.0099,-1.1222,14.0934,0.3495,17.1,1.978082191780822,0.1,45.290003
2843,A150117C00033000,A,2015-01-17,call,33.0,A,14.1,,14.6,,0,0,2013-01-25,0.8169,0.0129,-1.1676,16.2643,0.3111,14.35,1.978082191780822,0.1,45.290003
2844,A150117C00035000,A,2015-01-17,call,35.0,A,12.6,,13.15,,0,0,2013-01-25,0.7834,0.0148,-1.2817,18.122,0.3026,12.875,1.978082191780822,0.1,45.290003
2845,A150117C00037000,A,2015-01-17,call,37.0,A,11.4,,11.8,,0,9,2013-01-25,0.7447,0.0164,-1.4211,19.9547,0.301,11.6,1.978082191780822,0.1,45.290003
2846,A150117C00040000,A,2015-01-17,call,40.0,A,9.6,,9.95,,0,279,2013-01-25,0.6841,0.0185,-1.569,22.2214,0.2947,9.775,1.978082191780822,0.1,45.290003
2847,A150117C00042000,A,2015-01-17,call,42.0,A,8.5,,8.8,,0,237,2013-01-25,0.6417,0.0199,-1.6387,23.4048,0.2904,8.65,1.978082191780822,0.1,45.290003
2848,A150117C00045000,A,2015-01-17,call,45.0,A,6.95,,7.25,,0,22,2013-01-25,0.5755,0.0216,-1.6851,24.6326,0.2817,7.1,1.978082191780822,0.1,45.290003
2849,A150117C00047000,A,2015-01-17,call,47.0,A,6.05,,6.35,,0,17,2013-01-25,0.5311,0.0222,-1.698,25.0508,0.278,6.199999999999999,1.978082191780822,0.1,45.290003
2850,A150117C00050000,A,2015-01-17,call,50.0,A,4.95,,5.15,,0,28,2013-01-25,0.4664,0.0225,-1.688,25.0881,0.2746,5.050000000000001,1.978082191780822,0.1,45.290003
2851,A150117C00052500,A,2015-01-17,call,52.5,A,4.0,,4.25,,0,4,2013-01-25,0.4105,0.0227,-1.6121,24.5747,0.2669,4.125,1.978082191780822,0.1,45.290003
2852,A150117C00055000,A,2015-01-17,call,55.0,A,3.25,,3.5,,0,17,2013-01-25,0.3585,0.0222,-1.5266,23.6351,0.2621,3.375,1.978082191780822,0.1,45.290003
2853,A150117C00060000,A,2015-01-17,call,60.0,A,2.08,,2.29,,1,5,2013-01-25,0.2639,0.0202,-1.2967,20.7124,0.253,2.185,1.978082191780822,0.1,45.290003
2854,A130216C00018000,A,2013-02-16,call,18.0,A,25.6,,28.65,,0,0,2013-01-28,0.9995,0.0,0.4373,0.0,0.515,27.125,0.0520547945205479,0.1,45.18
2855,A130216C00019000,A,2013-02-16,call,19.0,A,24.65,,27.7,,0,0,2013-01-28,0.9995,0.0,0.4342,0.0,0.515,26.175,0.0520547945205479,0.1,45.18
2856,A130216C00020000,A,2013-02-16,call,20.0,A,23.65,,26.7,,0,0,2013-01-28,0.9995,0.0,0.4312,0.0,0.515,25.175,0.0520547945205479,0.1,45.18
2857,A130216C00021000,A,2013-02-16,call,21.0,A,22.65,,25.65,,0,0,2013-01-28,0.9995,0.0,0.4282,0.0,0.515,24.15,0.0520547945205479,0.1,45.18
2858,A130216C00022000,A,2013-02-16,call,22.0,A,21.65,,24.65,,0,0,2013-01-28,0.9995,0.0,0.4252,0.0,0.515,23.15,0.0520547945205479,0.1,45.18
2859,A130216C00023000,A,2013-02-16,call,23.0,A,20.65,,23.75,,0,0,2013-01-28,0.9995,0.0,0.4221,0.0,0.515,22.2,0.0520547945205479,0.1,45.18
2860,A130216C00024000,A,2013-02-16,call,24.0,A,19.65,,22.75,,0,0,2013-01-28,0.9995,0.0,0.4191,0.0,0.515,21.2,0.0520547945205479,0.1,45.18
2861,A130216C00025000,A,2013-02-16,call,25.0,A,19.2,,20.6,,0,0,2013-01-28,0.9995,0.0,0.4161,0.0,0.515,19.9,0.0520547945205479,0.1,45.18
2862,A130216C00026000,A,2013-02-16,call,26.0,A,18.2,,19.6,,0,0,2013-01-28,0.9995,0.0,0.4129,0.0,0.515,18.9,0.0520547945205479,0.1,45.18
2863,A130216C00027000,A,2013-02-16,call,27.0,A,17.85,,18.55,,0,0,2013-01-28,0.9994,0.0,0.4093,0.0002,0.515,18.200000000000003,0.0520547945205479,0.1,45.18
2864,A130216C00028000,A,2013-02-16,call,28.0,A,16.85,,17.55,,0,0,2013-01-28,0.9994,0.0,0.4039,0.0005,0.515,17.200000000000003,0.0520547945205479,0.1,45.18
2865,A130216C00029000,A,2013-02-16,call,29.0,A,15.85,,16.55,,0,0,2013-01-28,0.9994,0.0,0.3935,0.002,0.515,16.2,0.0520547945205479,0.1,45.18
2866,A130216C00030000,A,2013-02-16,call,30.0,A,14.85,,15.5,,0,3,2013-01-28,0.9993,0.0001,0.3694,0.0062,0.515,15.175,0.0520547945205479,0.1,45.18
2867,A130216C00031000,A,2013-02-16,call,31.0,A,13.8,,14.55,,0,4,2013-01-28,0.999,0.0002,0.3135,0.0164,0.515,14.175,0.0520547945205479,0.1,45.18
2868,A130216C00032000,A,2013-02-16,call,32.0,A,12.8,,13.55,,0,1,2013-01-28,0.9983,0.0007,0.1923,0.0394,0.515,13.175,0.0520547945205479,0.1,45.18
2869,A130216C00033000,A,2013-02-16,call,33.0,A,11.85,,12.55,,0,0,2013-01-28,0.9967,0.0016,-0.0481,0.0856,0.515,12.2,0.0520547945205479,0.1,45.18
2870,A130216C00034000,A,2013-02-16,call,34.0,A,10.85,,11.55,,0,0,2013-01-28,0.9935,0.0032,-0.4838,0.1698,0.515,11.2,0.0520547945205479,0.1,45.18
2871,A130216C00035000,A,2013-02-16,call,35.0,A,9.9,,10.3,,0,116,2013-01-28,0.9877,0.0059,-1.2056,0.3096,0.515,10.1,0.0520547945205479,0.1,45.18
2872,A130216C00036000,A,2013-02-16,call,36.0,A,8.9,,9.4,,0,114,2013-01-28,0.9779,0.0099,-2.3036,0.5225,0.515,9.15,0.0520547945205479,0.1,45.18
2873,A130216C00037000,A,2013-02-16,call,37.0,A,8.2,,8.3,,0,775,2013-01-28,0.9623,0.0155,-3.8423,0.821,0.515,8.25,0.0520547945205479,0.1,45.18
2874,A130216C00038000,A,2013-02-16,call,38.0,A,7.2,,7.35,,0,1127,2013-01-28,0.9519,0.0205,-4.4041,1.0033,0.477,7.275,0.0520547945205479,0.1,45.18
2875,A130216C00039000,A,2013-02-16,call,39.0,A,6.2,,6.35,,0,14734,2013-01-28,0.9459,0.0257,-4.2399,1.1029,0.4185,6.275,0.0520547945205479,0.1,45.18
2876,A130216C00040000,A,2013-02-16,call,40.0,A,5.25,,5.35,,0,2213,2013-01-28,0.9252,0.0359,-5.1269,1.4221,0.3865,5.3,0.0520547945205479,0.1,45.18
2877,A130216C00041000,A,2013-02-16,call,41.0,A,4.3,,4.4,,1,1150,2013-01-28,0.8946,0.0505,-6.1737,1.8391,0.3553,4.35,0.0520547945205479,0.1,45.18
2878,A130216C00042000,A,2013-02-16,call,42.0,A,3.35,,3.5,,20,1627,2013-01-28,0.8505,0.0711,-7.2263,2.349,0.3224,3.425,0.0520547945205479,0.1,45.18
2879,A130216C00043000,A,2013-02-16,call,43.0,A,2.53,,2.6,,6,4282,2013-01-28,0.7765,0.098,-8.7539,3.0202,0.3006,2.565,0.0520547945205479,0.1,45.18
2880,A130216C00044000,A,2013-02-16,call,44.0,A,1.79,,1.83,,0,11054,2013-01-28,0.6697,0.1254,-10.1535,3.6647,0.2849,1.81,0.0520547945205479,0.1,45.18
2881,A130216C00045000,A,2013-02-16,call,45.0,A,1.16,,1.19,,18,1150,2013-01-28,0.5354,0.1447,-10.654,4.0211,0.271,1.1749999999999998,0.0520547945205479,0.1,45.18
2882,A130216C00046000,A,2013-02-16,call,46.0,A,0.68,,0.71,,10,679,2013-01-28,0.3874,0.1451,-9.9154,3.8761,0.2606,0.6950000000000001,0.0520547945205479,0.1,45.18
2883,A130216C00047000,A,2013-02-16,call,47.0,A,0.37,,0.38,,250,339,2013-01-28,0.2515,0.1234,-8.1009,3.227,0.255,0.375,0.0520547945205479,0.1,45.18
2884,A130216C00048000,A,2013-02-16,call,48.0,A,0.17,,0.2,,56,246,2013-01-28,0.1454,0.0898,-5.7187,2.3115,0.2508,0.185,0.0520547945205479,0.1,45.18
2885,A130216C00049000,A,2013-02-16,call,49.0,A,0.07,,0.11,,0,209,2013-01-28,0.0787,0.0574,-3.707,1.4866,0.2524,0.09,0.0520547945205479,0.1,45.18
2886,A130216C00050000,A,2013-02-16,call,50.0,A,0.02,,0.06,,1,86,2013-01-28,0.0371,0.032,-2.0385,0.8225,0.2506,0.04,0.0520547945205479,0.1,45.18
2887,A130216C00055000,A,2013-02-16,call,55.0,A,0.0,,0.03,,0,10,2013-01-28,0.0002,0.0004,-0.0235,0.0094,0.2506,0.015,0.0520547945205479,0.1,45.18
2888,A130216C00060000,A,2013-02-16,call,60.0,A,0.0,,0.03,,0,2,2013-01-28,0.0,0.0,0.0,0.0,0.2506,0.015,0.0520547945205479,0.1,45.18
2889,A130316C00031000,A,2013-03-16,call,31.0,A,13.85,,14.45,,0,0,2013-01-28,0.9967,0.0011,0.1143,0.1142,0.3809,14.15,0.1287671232876712,0.1,45.18
2890,A130316C00032000,A,2013-03-16,call,32.0,A,11.7,,14.8,,0,0,2013-01-28,0.9943,0.0022,-0.0419,0.2159,0.3809,13.25,0.1287671232876712,0.1,45.18
2891,A130316C00033000,A,2013-03-16,call,33.0,A,10.65,,13.95,,0,0,2013-01-28,0.9902,0.0038,-0.2918,0.3798,0.3809,12.3,0.1287671232876712,0.1,45.18
2892,A130316C00034000,A,2013-03-16,call,34.0,A,9.8,,12.65,,0,0,2013-01-28,0.9835,0.0063,-0.665,0.6254,0.3809,11.225,0.1287671232876712,0.1,45.18
2893,A130316C00035000,A,2013-03-16,call,35.0,A,9.95,,10.7,,0,0,2013-01-28,0.973,0.0098,-1.1864,0.9694,0.3809,10.325,0.1287671232876712,0.1,45.18
2894,A130316C00036000,A,2013-03-16,call,36.0,A,9.0,,9.45,,0,0,2013-01-28,0.9577,0.0144,-1.8696,1.4204,0.3809,9.225,0.1287671232876712,0.1,45.18
2895,A130316C00037000,A,2013-03-16,call,37.0,A,8.1,,8.45,,0,0,2013-01-28,0.9465,0.0185,-2.1788,1.7231,0.3587,8.274999999999999,0.1287671232876712,0.1,45.18
2896,A130316C00038000,A,2013-03-16,call,38.0,A,6.7,,7.95,,0,0,2013-01-28,0.931,0.0241,-2.5635,2.1113,0.3382,7.325,0.1287671232876712,0.1,45.18
2897,A130316C00039000,A,2013-03-16,call,39.0,A,6.15,,6.7,,0,0,2013-01-28,0.9279,0.0291,-2.2523,2.1848,0.2902,6.425000000000001,0.1287671232876712,0.1,45.18
2898,A130316C00040000,A,2013-03-16,call,40.0,A,5.15,,5.65,,0,0,2013-01-28,0.9223,0.0364,-1.9993,2.3155,0.2456,5.4,0.1287671232876712,0.1,45.18
2899,A130316C00041000,A,2013-03-16,call,41.0,A,4.35,,4.7,,0,0,2013-01-28,0.8479,0.0528,-3.8675,3.7684,0.2754,4.525,0.1287671232876712,0.1,45.18
2900,A130316C00042000,A,2013-03-16,call,42.0,A,3.7,,3.8,,0,0,2013-01-28,0.7783,0.0653,-5.1028,4.7714,0.2822,3.75,0.1287671232876712,0.1,45.18
2901,A130316C00043000,A,2013-03-16,call,43.0,A,2.92,,3.05,,0,11,2013-01-28,0.709,0.0783,-5.7072,5.5068,0.2715,2.985,0.1287671232876712,0.1,45.18
2902,A130316C00044000,A,2013-03-16,call,44.0,A,2.23,,2.27,,8,14,2013-01-28,0.6284,0.0921,-5.9305,6.0757,0.2545,2.25,0.1287671232876712,0.1,45.18
2903,A130316C00045000,A,2013-03-16,call,45.0,A,1.63,,1.66,,102,223,2013-01-28,0.5319,0.1007,-6.0379,6.3936,0.2451,1.645,0.1287671232876712,0.1,45.18
2904,A130316C00046000,A,2013-03-16,call,46.0,A,1.12,,1.16,,0,128,2013-01-28,0.4281,0.1032,-5.7595,6.3118,0.236,1.14,0.1287671232876712,0.1,45.18
2905,A130316C00047000,A,2013-03-16,call,47.0,A,0.74,,0.77,,0,21,2013-01-28,0.3259,0.0974,-5.1605,5.7966,0.2296,0.755,0.1287671232876712,0.1,45.18
2906,A130316C00048000,A,2013-03-16,call,48.0,A,0.46,,0.49,,7,3,2013-01-28,0.2347,0.0846,-4.3259,4.9407,0.2253,0.475,0.1287671232876712,0.1,45.18
2907,A130316C00049000,A,2013-03-16,call,49.0,A,0.27,,0.3,,0,91,2013-01-28,0.1582,0.0679,-3.3407,3.8865,0.2208,0.285,0.1287671232876712,0.1,45.18
2908,A130316C00050000,A,2013-03-16,call,50.0,A,0.15,,0.18,,0,60,2013-01-28,0.1026,0.0506,-2.4606,2.8767,0.2194,0.1649999999999999,0.1287671232876712,0.1,45.18
2909,A130316C00052500,A,2013-03-16,call,52.5,A,0.01,,0.07,,0,0,2013-01-28,0.0251,0.0172,-0.7814,0.9428,0.2121,0.04,0.1287671232876712,0.1,45.18
2910,A130316C00055000,A,2013-03-16,call,55.0,A,0.0,,0.04,,0,0,2013-01-28,0.0115,0.0079,-0.4583,0.4886,0.2396,0.02,0.1287671232876712,0.1,45.18
2911,A130518C00018000,A,2013-05-18,call,18.0,A,25.55,,28.7,,0,0,2013-01-28,0.9968,0.0,0.4233,0.0,0.3366,27.125,0.3013698630136986,0.1,45.18
2912,A130518C00019000,A,2013-05-18,call,19.0,A,23.75,,28.35,,0,0,2013-01-28,0.9968,0.0,0.4202,0.0001,0.3366,26.05,0.3013698630136986,0.1,45.18
2913,A130518C00020000,A,2013-05-18,call,20.0,A,23.6,,26.75,,0,0,2013-01-28,0.9968,0.0,0.417,0.0004,0.3366,25.175,0.3013698630136986,0.1,45.18
2914,A130518C00021000,A,2013-05-18,call,21.0,A,21.75,,25.7,,0,0,2013-01-28,0.9968,0.0,0.4135,0.0011,0.3366,23.725,0.3013698630136986,0.1,45.18
2915,A130518C00022000,A,2013-05-18,call,22.0,A,21.5,,24.6,,0,0,2013-01-28,0.9968,0.0,0.4092,0.0035,0.3366,23.05,0.3013698630136986,0.1,45.18
2916,A130518C00023000,A,2013-05-18,call,23.0,A,20.65,,23.75,,0,0,2013-01-28,0.9967,0.0,0.4032,0.0089,0.3366,22.2,0.3013698630136986,0.1,45.18
2917,A130518C00024000,A,2013-05-18,call,24.0,A,19.65,,22.75,,0,0,2013-01-28,0.9966,0.0001,0.3935,0.0205,0.3366,21.2,0.3013698630136986,0.1,45.18
2918,A130518C00025000,A,2013-05-18,call,25.0,A,18.7,,20.6,,0,5,2013-01-28,0.9963,0.0002,0.3775,0.0436,0.3366,19.65,0.3013698630136986,0.1,45.18
2919,A130518C00026000,A,2013-05-18,call,26.0,A,18.8,,19.6,,0,0,2013-01-28,0.9958,0.0004,0.3505,0.0859,0.3366,19.200000000000003,0.3013698630136986,0.1,45.18
2920,A130518C00027000,A,2013-05-18,call,27.0,A,17.15,,18.6,,0,0,2013-01-28,0.9948,0.0008,0.3066,0.158,0.3366,17.875,0.3013698630136986,0.1,45.18
2921,A130518C00028000,A,2013-05-18,call,28.0,A,16.2,,18.8,,0,0,2013-01-28,0.9931,0.0013,0.2382,0.2733,0.3366,17.5,0.3013698630136986,0.1,45.18
2922,A130518C00029000,A,2013-05-18,call,29.0,A,15.2,,16.6,,0,0,2013-01-28,0.9904,0.0022,0.1368,0.4469,0.3366,15.9,0.3013698630136986,0.1,45.18
2923,A130518C00030000,A,2013-05-18,call,30.0,A,14.3,,15.65,,0,3,2013-01-28,0.9862,0.0034,-0.0067,0.6944,0.3366,14.975,0.3013698630136986,0.1,45.18
2924,A130518C00031000,A,2013-05-18,call,31.0,A,13.25,,14.65,,0,0,2013-01-28,0.9801,0.005,-0.2001,1.0297,0.3366,13.95,0.3013698630136986,0.1,45.18
2925,A130518C00032000,A,2013-05-18,call,32.0,A,12.25,,13.7,,0,1,2013-01-28,0.9714,0.0071,-0.4495,1.463,0.3366,12.975,0.3013698630136986,0.1,45.18
2926,A130518C00033000,A,2013-05-18,call,33.0,A,11.25,,12.7,,0,38,2013-01-28,0.9598,0.0097,-0.7575,1.9989,0.3366,11.975,0.3013698630136986,0.1,45.18
2927,A130518C00034000,A,2013-05-18,call,34.0,A,10.35,,11.75,,0,0,2013-01-28,0.9497,0.0122,-0.9608,2.4296,0.3255,11.05,0.3013698630136986,0.1,45.18
2928,A130518C00035000,A,2013-05-18,call,35.0,A,10.05,,10.5,,0,0,2013-01-28,0.9369,0.0153,-1.1955,2.9422,0.3151,10.275,0.3013698630136986,0.1,45.18
2929,A130518C00036000,A,2013-05-18,call,36.0,A,9.0,,9.7,,0,162,2013-01-28,0.9207,0.019,-1.4592,3.5387,0.3052,9.35,0.3013698630136986,0.1,45.18
2930,A130518C00037000,A,2013-05-18,call,37.0,A,8.5,,8.65,,0,402,2013-01-28,0.8799,0.0242,-2.3327,4.8525,0.3284,8.575,0.3013698630136986,0.1,45.18
