ticker,secid
SQBE,113591.0
SQBF,113592.0
SQBG,113593.0
SQBG,116401.0
SQBG,189168.0
SQBGQ,189168.0
SQBH,113594.0
SQBI,113595.0
SQBJ,113596.0
SQBK,113597.0
SQBK,203887.0
SQBL,113598.0
SQBM,113599.0
SQBN,113600.0
SQBO,113601.0
SQBP,113602.0
SQBQ,113603.0
SQBR,113604.0
SQBS,113605.0
SQBT,113606.0
SQBU,113607.0
SQBV,113608.0
SQBW,113609.0
SQBX,113610.0
SQBY,113611.0
SQBZ,113612.0
SQC,113613.0
SQCA,113614.0
SQCB,113615.0
SQCC,9277.0
SQCC,113616.0
SQCD,113617.0
SQCE,113618.0
SQCF,111968.0
SQCF,113619.0
SQCG,113620.0
SQCH,113621.0
SQCJ,113622.0
SQCK,113623.0
SQCL,113624.0
SQCN,113625.0
SQCO,113626.0
SQCP,113627.0
SQCQ,113628.0
SQCR,113629.0
SQCS,113630.0
SQCT,113631.0
SQCU,113632.0
SQCV,113633.0
SQCW,113634.0
SQCX,113635.0
SQCY,113636.0
SQCZ,113637.0
SQDB,113638.0
SQDC,113639.0
SQDD,113640.0
SQDE,113641.0
SQDF,113642.0
SQDG,113643.0
SQDH,113644.0
SQDI,113645.0
SQDJ,113646.0
SQDK,113647.0
SQDL,113648.0
SQDM,113678.0
SQDN,113680.0
SQDO,113669.0
SQDP,113675.0
SQDQ,113707.0
SQDR,113709.0
SQDS,113713.0
SQDT,113651.0
SQDU,113652.0
SQDV,113653.0
SQDW,113655.0
SQDX,113656.0
SQDY,113659.0
SQDZ,113660.0
SQDZ,135492.0
SQEA,113662.0
SQEB,113671.0
SQEC,113672.0
SQED,113674.0
SQEE,113668.0
SQEF,113666.0
SQEG,113686.0
SQEH,113688.0
SQEH,128197.0
SQEI,113700.0
SQEJ,113701.0
SQEK,113685.0
SQEL,113695.0
SQEN,113696.0
SQEO,113699.0
SQEP,113697.0
SQEQ,113705.0
SQER,113706.0
SQES,8454.0
SQES,113708.0
SQET,113710.0
SQEU,113711.0
SQEV,113712.0
SQEW,113654.0
SQEW,214333.0
SQEX,113657.0
SQEY,113658.0
SQEZ,113661.0
SQF,110042.0
SQF,113663.0
SQFA,113664.0
SQFB,113665.0
SQFC,113667.0
SQFD,113670.0
SQFE,113673.0
SQFF,113676.0
SQFG,113677.0
SQFH,113679.0
SQFJ,113681.0
SQFK,113682.0
SQFL,113683.0
SQFL,207732.0
SQFM,113690.0
SQFN,113687.0
SQFO,113698.0
SQFP,113692.0
SQFQ,113694.0
SQFR,113691.0
SQFS,113693.0
SQFT,113702.0
SQFT,214565.0
SQFU,113704.0
SQFV,113684.0
SQFW,113703.0
SQFX,113689.0
SQFY,113739.0
SQFZ,113778.0
SQG,113779.0
SQGA,113780.0
SQGB,113753.0
SQGC,113754.0
SQGD,113755.0
SQGE,113756.0
SQGF,113757.0
SQGG,113758.0
SQGH,113759.0
SQGJ,113760.0
SQGK,113761.0
SQGL,113762.0
SQGM,113763.0
SQGN,113764.0
SQGO,113765.0
SQGP,113766.0
SQGQ,113767.0
SQGS,113768.0
SQGT,113769.0
SQGU,113770.0
SQGW,113771.0
SQGX,113772.0
SQGY,113773.0
SQGZ,113774.0
SQH,113775.0
SQHA,113776.0
SQHB,113777.0
SQHC,113969.0
SQHD,113786.0
SQHE,113787.0
SQHF,113788.0
SQHG,113789.0
SQHH,113790.0
SQHI,113791.0
SQHJ,113792.0
SQHK,113794.0
SQHL,113793.0
SQHM,113795.0
SQHN,113796.0
SQHO,113797.0
SQHP,113798.0
SQHR,113799.0
SQHS,113800.0
SQHT,113801.0
SQHU,113942.0
SQHV,113802.0
SQHW,113803.0
SQHX,113804.0
SQHY,113805.0
SQHZ,113806.0
SQI,144263.0
SQIA,113807.0
SQIA,135493.0
SQIC,113808.0
SQID,113809.0
SQIE,113810.0
SQIF,113811.0
SQIH,113812.0
SQIJ,113813.0
SQIK,113814.0
SQIL,113815.0
SQIM,113816.0
SQIN,7685.0
SQIN,113817.0
SQIO,113818.0
SQIP,113819.0
SQIP,125622.0
SQIQ,113820.0
SQIR,113821.0
SQIS,113822.0
SQIT,100721.0
SQIT,116283.0
SQIU,113785.0
SQIU,116496.0
SQIV,113823.0
SQIW,113824.0
SQIX,113825.0
SQIY,113826.0
SQIZ,113827.0
SQJA,113828.0
SQJB,113829.0
SQJC,113830.0
SQJD,113831.0
SQJE,100846.0
SQJE,113930.0
SQJF,113832.0
SQJG,113833.0
SQJH,113834.0
SQJI,113835.0
SQJJ,113836.0
SQJK,113837.0
SQJL,113838.0
SQJM,113839.0
SQJN,113840.0
SQJO,113841.0
SQJP,113842.0
SQJQ,113849.0
SQJR,113850.0
SQJS,113851.0
SQJT,113852.0
SQJU,113853.0
SQJV,113854.0
SQJW,113843.0
SQJX,113846.0
SQJY,113847.0
SQJZ,113848.0
SQKA,113866.0
SQKB,113867.0
SQKC,113868.0
SQKD,113869.0
SQKE,113871.0
SQKF,113872.0
SQKG,113873.0
SQKH,113874.0
SQKI,113875.0
SQKJ,113876.0
SQKK,113878.0
SQKL,113879.0
SQKM,113880.0
SQKO,113881.0
SQKP,113882.0
SQKQ,113883.0
SQKR,113884.0
SQKS,113885.0
SQKT,113886.0
SQKU,113887.0
SQKV,113888.0
SQKW,113889.0
SQKX,113890.0
SQKY,113891.0
SQKZ,113892.0
SQL,113893.0
SQL,213665.0
SQLB,113894.0
SQLC,113895.0
SQLD,113896.0
SQLE,113897.0
SQLF,103084.0
SQLG,113898.0
SQLH,113899.0
SQLI,113900.0
SQLJ,113901.0
SQLK,113902.0
SQLL,113903.0
SQLM,113904.0
SQLN,113905.0
SQLO,113906.0
SQLP,113907.0
SQLQ,113908.0
SQLR,113909.0
SQLS,113910.0
SQLT,113911.0
SQLU,113912.0
SQLV,113913.0
SQLV,211616.0
SQLW,113914.0
SQLX,113915.0
SQLY,113916.0
SQLZ,113917.0
SQM,110267.0
SQM,110268.0
SQMD,113877.0
SQME,113965.0
SQMF,113966.0
SQMG,114023.0
SQMH,114024.0
SQMI,114025.0
SQMJ,114026.0
SQMK,114027.0
SQML,114028.0
SQMM,114029.0
SQMO,114030.0
SQMP,114031.0
SQMQ,114032.0
SQMR,114033.0
SQMS,114034.0
SQMT,114035.0
SQMU,114036.0
SQMV,114037.0
SQMW,114038.0
SQMX,114039.0
SQMZ,114040.0
SQNA,8624.0
SQNA,114041.0
SQNB,110079.0
SQNBE,110079.0
SQNC,114042.0
SQND,114043.0
SQNE,114044.0
SQNF,114045.0
SQNG,114046.0
SQNH,114047.0
SQNI,114048.0
SQNJ,114049.0
SQNK,114050.0
SQNL,114051.0
SQNM,110078.0
SQNMD,110078.0
SQNN,114052.0
SQNO,114053.0
SQNP,114054.0
SQNQ,114055.0
SQNR,114056.0
SQNS,114057.0
SQNS,147555.0
SQNT,6307.0
SQNU,114058.0
SQNV,114059.0
SQNW,114060.0
SQNX,113844.0
SQNY,113845.0
SQNZ,113870.0
SQO,114061.0
SQOA,114062.0
SQOD,114063.0
SQOE,114064.0
SQOF,114065.0
SQOG,114066.0
SQOH,114067.0
SQOI,114068.0
SQOJ,114069.0
SQOK,114070.0
SQOL,114071.0
SQOM,114072.0
SQON,114073.0
SQOO,114074.0
SQOP,114075.0
SQOQ,114076.0
SQOR,114077.0
SQOS,114078.0
SQOT,114079.0
SQOU,114080.0
SQOV,114081.0
SQOW,114082.0
SQOX,114083.0
SQOY,114084.0
SQOZ,114085.0
SQP,8733.0
SQPA,114086.0
SQPB,114087.0
SQPC,114088.0
SQPD,114089.0
SQPE,114090.0
SQPF,114091.0
SQPG,114092.0
SQPH,114093.0
SQPI,114094.0
SQPJ,114095.0
SQPK,114096.0
SQPL,114097.0
SQPM,114098.0
SQPN,114099.0
SQPO,114100.0
SQPP,114101.0
SQPQ,114102.0
SQPR,114103.0
SQPS,114104.0
SQPT,114105.0
SQPU,114106.0
SQPV,114107.0
SQPW,114108.0
SQPY,114113.0
SQPZ,114114.0
SQQ,114115.0
SQQA,114116.0
SQQB,114117.0
SQQC,114118.0
SQQD,114119.0
SQQE,114120.0
SQQF,114121.0
SQQG,114122.0
SQQH,114123.0
SQQI,114124.0
SQQJ,114125.0
SQQK,114126.0
SQQL,114127.0
SQQM,114128.0
SQQN,114129.0
SQQO,114130.0
SQQQ,114131.0
SQQQ,140533.0
SQQQ,140561.0
SQQQ,140562.0
SQQR,114132.0
SQQS,114133.0
SQQT,114134.0
SQQU,114135.0
SQQV,114136.0
SQQW,114137.0
SQQX,114138.0
SQQY,114139.0
SQQZ,114140.0
SQR,114141.0
SQRA,114142.0
SQRB,114143.0
SQRC,114144.0
SQRD,114145.0
SQRE,114146.0
SQRG,114147.0
SQRH,114148.0
SQRI,114149.0
SQRJ,114150.0
SQRK,114151.0
SQRL,114152.0
SQRM,114153.0
SQRN,114154.0
SQRO,114155.0
SQRP,114156.0
SQRQ,114157.0
SQRR,114158.0
SQRS,114159.0
SQRT,114160.0
SQRU,114161.0
SQRV,114162.0
SQRW,114163.0
SQRX,114164.0
SQRX,218190.0
SQRY,114165.0
SQRZ,114166.0
SQS,114167.0
SQSA,114168.0
SQSB,114169.0
SQSC,114170.0
SQSD,114171.0
SQSE,114172.0
SQSF,114173.0
SQSH,114174.0
SQSI,114175.0
SQSJ,114176.0
SQSK,114177.0
SQSL,114178.0
SQSM,114179.0
SQSN,114180.0
SQSO,114181.0
SQSP,114182.0
SQSP,215784.0
SQSQ,114183.0
SQSR,114184.0
SQSS,114185.0
SQST,8454.0
SQST,109977.0
SQSTD,8454.0
SQSTD,109977.0
SQSU,114186.0
SQSV,114187.0
SQSW,110080.0
SQSX,114188.0
SQSY,114189.0
SQSZ,114190.0
SQT,114191.0
SQTA,114192.0
SQTB,114193.0
SQTC,114194.0
SQTC,143066.0
SQTD,114195.0
SQTE,114196.0
SQTF,114197.0
SQTG,114198.0
SQTH,114199.0
SQTI,114200.0
SQTJ,114201.0
SQTK,114202.0
SQTL,114203.0
SQTM,114204.0
SQTN,114205.0
SQTO,114206.0
SQTP,114207.0
SQTQ,114208.0
SQTR,8454.0
SQTR,114209.0
SQTRE,8454.0
SQTS,114210.0
SQTT,114211.0
SQTU,114212.0
SQTV,114213.0
SQTW,114214.0
SQTX,114215.0
SQTY,114216.0
SQTZ,114217.0
SQUC,114218.0
SQUD,114219.0
SQUE,114225.0
SQUF,114499.0
SQUF,125613.0
SQUG,114500.0
SQUH,114501.0
SQUI,114502.0
SQUJ,114503.0
SQUK,114504.0
SQUL,114505.0
SQUM,113462.0
SQUM,114506.0
SQUME,113462.0
SQUMQ,113462.0
SQUN,114507.0
SQUO,114508.0
SQUP,114509.0
SQUQ,116923.0
SQUR,116946.0
SQUS,117402.0
SQUT,117403.0
SQUU,117404.0
SQUV,117405.0
SQUW,117406.0
SQUX,117407.0
SQUY,117408.0
SQUZ,117409.0
SQVA,117410.0
SQVB,117411.0
SQVC,120818.0
SQVD,121342.0
SQVE,121346.0
SQVF,121347.0
SQVG,121714.0
SQVH,121722.0
SQVI,121721.0
SQVI,218986.0
SQVJ,123100.0
SQVK,123622.0
SQVL,123621.0
SQVM,123623.0
SQVN,141182.0
SQVO,141183.0
SQVP,141184.0
SQVQ,141185.0
SQVR,141178.0
SQVS,141179.0
SQVT,141180.0
SQVV,141181.0
SQVW,141177.0
SQVX,141173.0
SQVY,141174.0
SQVZ,141175.0
SQW,141176.0
SQWA,141167.0
SQWB,141168.0
SQWC,141169.0
SQWD,141170.0
SQWE,141171.0
SQWF,141172.0
SQWG,141164.0
SQWH,141165.0
SQWI,141166.0
SQY,136163.0
SQY,218896.0
SQZ,214823.0
SQZB,214823.0
SQZE,114224.0
SQZG,113194.0
SQZG,113990.0
SQZT,113982.0
SQZV,113983.0
SQZW,113984.0
SQZZ,113981.0
SQZZ,211137.0
SR,106793.0
SR,110455.0
SRA,5884.0
SRA,110085.0
SRAC,214140.0
SRAD,216404.0
SRAGO,108512.0
SRAM,110194.0
SRAQ,209296.0
SRAX,210336.0
SRBC,6872.0
SRBK,218316.0
SRBL,145951.0
SRBR,140446.0
SRBRD,140446.0
SRBRE,140446.0
SRBS,105930.0
SRBSE,105930.0
SRBT,110659.0
SRBTE,110659.0
SRC,8115.0
SRC,155159.0
SRCE,104842.0
SRCH,111346.0
SRCH,112978.0
SRCI,109018.0
SRCI,127686.0
SRCI,135179.0
SRCK,110229.0
SRCL,110510.0
SRCM,110324.0
SRCN,128785.0
SRCO,6113.0
SRCO,147890.0
SRCOD,147890.0
SRCP,104570.0
SRCPE,104570.0
SRCR,110049.0
SRCRE,110049.0
SRCTQ,110455.0
SRCU,117765.0
SRCX,110322.0
SRCXE,110322.0
SRDG,125045.0
SRDM,134139.0
SRDP,128527.0
SRDX,110658.0
SRE,110051.0
SREA,109982.0
SREAE,109982.0
SREG,110455.0
SREP,109876.0
SREPE,109876.0
SRER,123715.0
SRET,206643.0
SRET,206644.0
SRET,206647.0
SREV,147200.0
SREZ,117636.0
SREZF,117636.0
SRF,152032.0
SRFC,154317.0
SRFDE,116998.0
SRFDF,116998.0
SRFG,116341.0
SRFM,218494.0
SRFO,114015.0
SRFOE,114015.0
SRFX,110388.0
SRG,110655.0
SRG,134686.0
SRG,207611.0
SRGA,109539.0
SRGAQ,109539.0
SRGB,120439.0
SRGBE,120439.0
SRGC,110725.0
SRGE,110662.0
SRGE,125045.0
SRGEE,125045.0
SRGG,105595.0
SRGGE,105595.0
SRGL,110657.0
SRGL,138518.0
SRGLE,110657.0
SRGN,7477.0
SRGO,109925.0
SRGO,134639.0
SRGOE,109925.0
SRGOE,134639.0
SRGV,143606.0
SRGZ,134639.0
SRGZD,134639.0
SRHI,110122.0
SRHIE,110122.0
SRHN,110001.0
SRHO,110122.0
SRHQ,217964.0
SRHR,218964.0
SRI,110541.0
SRIFE,6204.0
SRII,124137.0
SRIIE,124137.0
SRIT,155277.0
SRITD,155277.0
SRJV,138452.0
SRK,110081.0
SRKI,114112.0
SRKR,129194.0
SRKRE,129194.0
SRL,107097.0
SRLD,112832.0
SRLM,127466.0
SRLMQ,127466.0
SRLN,162128.0
SRLN,162129.0
SRLN,162132.0
SRLP,189577.0
SRLQE,127466.0
SRLS,113046.0
SRLSE,113046.0
SRLSQ,113046.0
SRLT,123253.0
SRLTE,123253.0
SRLU,123727.0
SRLUE,123727.0
SRLV,123253.0
SRM,110066.0
SRM,218551.0
SRMC,110147.0
SRMI,110675.0
SRMID,110675.0
SRMIE,110675.0
SRMO,115438.0
SRMW,113740.0
SRMWE,113740.0
SRN,110336.0
SRNA,110083.0
SRNA,147195.0
SRNAE,147195.0
SRNE,128619.0
SRNE,189576.0
SRNEQ,189576.0
SRNG,115201.0
SRNG,215764.0
SRNGE,115201.0
SRNN,110336.0
SRNW,125314.0
SRNWE,125314.0
SRO,110412.0
SRO,117657.0
SRO,155081.0
SROE,125475.0
SROEE,125475.0
SROEQ,125475.0
SROI,218239.0
SROM,8484.0
SRP,5844.0
SRP,110148.0
SRPT,100958.0
SRQ,116438.0
SRR,110576.0
SRRA,207650.0
SRRC,138632.0
SRRCF,7693.0
SRRCF,113215.0
SRRE,112976.0
SRREE,112976.0
SRRFE,6204.0
SRRI,6204.0
SRRIE,6204.0
SRRIF,6204.0
SRRK,212992.0
SRRL,124372.0
SRRLE,124372.0
SRRY,122062.0
SRRYE,122062.0
SRRYQ,122062.0
SRS,100939.0
SRS,128854.0
SRS,128855.0
SRS,128882.0
SRSA,215051.0
SRSC,205677.0
SRSCQ,205677.0
SRSG,138540.0
SRSGE,138540.0
SRSI,6722.0
SRSID,6722.0
SRSK,110471.0
SRSL,109825.0
SRSP,137465.0
SRSPE,137465.0
SRSZ,139110.0
SRT,110482.0
SRTI,110631.0
SRTIE,110631.0
SRTN,148586.0
SRTO,110645.0
SRTOQ,110645.0
SRTR,8427.0
SRTS,209210.0
SRTS,209842.0
SRTU,118967.0
SRTY,140536.0
SRTY,140554.0
SRTY,140555.0
SRUI,138327.0
SRUN,110487.0
SRUN,211261.0
SRUNE,110487.0
SRUNU,212057.0
SRUP,207754.0
SRUS,116357.0
SRV,110086.0
SRV,134047.0
SRVA,205064.0
SRVC,102301.0
SRVF,110087.0
SRVFE,110087.0
SRVN,123727.0
SRVR,212998.0
SRVS,139041.0
SRVV,124217.0
SRVY,121718.0
SRW,110251.0
SRWY,135460.0
SRWYE,135460.0
SRX,7087.0
SRX,115427.0
SRXA,117666.0
SRXHF,117666.0
SRXP,136211.0
SRY,7866.0
SRYB,110659.0
SRYBE,110659.0
SRYP,7866.0
SRYPE,7866.0
SRYPQ,7866.0
SRYS,108647.0
SRZ,110629.0
SRZN,216344.0
SSAA,215561.0
SSAG,123752.0
SSAM,151595.0
SSAM,151598.0
SSAM,151599.0
SSAU,127025.0
SSAX,6261.0
SSAXD,6261.0
SSAXE,6261.0
SSAXQ,6261.0
SSB,8077.0
SSB,104805.0
SSBI,116239.0
SSBI,127209.0
SSBK,7963.0
SSBK,216266.0
SSBN,116239.0
SSBNE,116239.0
SSBP,212678.0
SSBT,121740.0
SSBTE,121740.0
SSBX,110180.0
SSBXQ,110180.0
SSC,110632.0
SSC,135079.0
SSCC,102693.0
SSCC,110260.0
SSCC,143487.0
SSCF,110632.0
SSCFQ,110632.0
SSCI,112188.0
SSCI,116033.0
SSCIE,116033.0
SSCN,110200.0
SSCNE,110200.0
SSCP,110511.0
SSCR,143785.0
SSCT,5861.0
SSCTE,5861.0
SSCY,112641.0
SSCYE,112641.0
SSD,110192.0
SSDD,148888.0
SSDD,149576.0
SSDL,148889.0
SSDL,149575.0
SSDOY,6955.0
SSDX,118969.0
SSE,110055.0
SSE,112891.0
SSE,204464.0
SSEG,127737.0
SSEIQ,204464.0
SSET,109826.0
SSET,166510.0
SSETD,166510.0
SSEY,127737.0
SSEYE,127737.0
SSF,121951.0
SSFC,110329.0
SSFCE,110329.0
SSFE,6022.0
SSFI,113002.0
SSFI,216624.0
SSFIE,113002.0
SSFL,113002.0
SSFLE,113002.0
SSFN,110525.0
SSFS,113002.0
SSFT,5825.0
SSFT,109947.0
SSFT,138443.0
SSG,128856.0
SSG,128857.0
SSG,128881.0
SSGI,110555.0
SSGL,109993.0
SSGLE,109993.0
SSGOF,189976.0
SSGY,128261.0
SSH,6488.0
SSH,152006.0
SSHC,125126.0
SSHI,8637.0
SSHO,104865.0
SSHV,112590.0
SSHVE,112590.0
SSHZ,101611.0
SSHZE,101611.0
SSI,8637.0
SSI,113650.0
SSIC,108512.0
SSIC,216240.0
SSIE,136231.0
SSII,110319.0
SSIN,134019.0
SSIT,143112.0
SSK,134612.0
SSK,134613.0
SSK,134634.0
SSKN,124647.0
SSKY,134295.0
SSL,109927.0
SSLI,110349.0
SSLIE,110349.0
SSLJ,212722.0
SSLR,113861.0
SSLT,129735.0
SSLU,112070.0
SSLUE,112070.0
SSLV,121945.0
SSLY,214355.0
SSM,8047.0
SSM,110691.0
SSMG,113861.0
SSMGE,113861.0
SSMH,110129.0
SSMI,127756.0
SSMIE,127756.0
SSMKQ,8009.0
SSMR,114880.0
SSN,8214.0
SSN,110310.0
SSN,135122.0
SSNC,110436.0
SSNC,142519.0
SSNF,147353.0
SSNI,161980.0
SSNP,110263.0
SSNPE,110263.0
SSNT,120917.0
SSNTA,120917.0
SSNTD,120917.0
SSO,127077.0
SSO,127091.0
SSO,127099.0
SSOK,208397.0
SSOKD,208397.0
SSOL,110236.0
SSOL,137408.0
SSOLC,110236.0
SSOLD,110236.0
SSOLE,110236.0
SSOLE,137408.0
SSOU,129064.0
SSOUE,129064.0
SSP,109988.0
SSPC,7996.0
SSPC,110350.0
SSPC,112647.0
SSPCE,110350.0
SSPD,110661.0
SSPDE,110661.0
SSPE,110272.0
SSPI,110399.0
SSPIE,110399.0
SSPIF,110399.0
SSPK,213962.0
SSPNF,6164.0
SSPW,6928.0
SSPX,106998.0
SSPX,216495.0
SSPY,110417.0
SSPY,213443.0
SSR,215930.0
SSRC,128530.0
SSRE,117279.0
SSRF,117084.0
SSRG,205912.0
SSRI,110179.0
SSRIF,6204.0
SSRIF,110179.0
SSRM,110179.0
SSRV,110236.0
SSRVE,110236.0
SSRX,128923.0
SSS,110369.0
SSSI,114282.0
SSSN,115430.0
SSSP,126734.0
SSSS,110526.0
SSSS,147534.0
SSSU,106349.0
SSSUE,106349.0
SSSW,110177.0
SST,5933.0
SST,151329.0
SST,151330.0
SST,151357.0
SST,214594.0
SSTF,112531.0
SSTFE,112531.0
SSTI,110167.0
SSTI,211405.0
SSTK,155272.0
SSTL,155434.0
SSTR,112303.0
SSTRF,112303.0
SSTX,134422.0
SSTY,111897.0
SSTYE,111897.0
SSU,217062.0
SSUG,110520.0
SSUNF,217062.0
SSUR,7743.0
SSURE,7743.0
SSUS,214174.0
SSVC,110469.0
SSVC,110555.0
SSVCE,110555.0
SSVE,134140.0
SSVEE,134140.0
SSVG,110563.0
SSVGE,110563.0
SSVM,137655.0
SSVR,7492.0
SSVT,114456.0
SSW,5879.0
SSW,124737.0
SSWC,124895.0
SSWCE,124895.0
SSWG,110555.0
SSWM,117641.0
SSWME,117641.0
SSWTY,9034.0
SSXU,217720.0
SSXX,110239.0
SSY,106747.0
SSYO,115473.0
SSYOD,115473.0
SSYOE,115473.0
SSYR,208781.0
SSYRE,208781.0
SSYS,110548.0
ST,109819.0
ST,141114.0
STA,109869.0
STAA,110437.0
STAB,127218.0
STAC,109177.0
STACD,109177.0
STAD,110579.0
STADD,110579.0
STAF,104169.0
STAF,155116.0
STAFD,155116.0
STAG,147556.0
STAI,5900.0
STAIE,5900.0
STAK,101786.0
STAK,120444.0
STAKD,101786.0
STAL,207502.0
STAN,121542.0
STAND,7400.0
STAR,105936.0
STAR,107031.0
STAR,129665.0
STAT,105932.0
STAX,112484.0
STAX,219052.0
STAXE,112484.0
STAY,104524.0
STB,110485.0
STB,127597.0
STB,127598.0
STB,148770.0
STBA,109772.0
STBC,110485.0
STBF,110334.0
STBI,8490.0
STBI,110581.0
STBK,110509.0
STBL,216324.0
STBR,110353.0
STBR,134017.0
STBRE,110353.0
STBS,7314.0
STBV,6469.0
STBX,217676.0
STBY,110461.0
STBYE,110461.0
STBZ,147262.0
STC,110528.0
STCA,113748.0
STCAE,113748.0
STCB,154929.0
STCC,124896.0
STCC,129619.0
STCC,161981.0
STCCF,106183.0
STCE,110519.0
STCE,217791.0
STCEE,110519.0
STCH,8751.0
STCHD,6618.0
STCHE,8751.0
STCHQ,8751.0
STCHZ,8751.0
STCI,110493.0
STCIA,109878.0
STCK,188666.0
STCL,110104.0
STCLE,110104.0
STCN,6917.0
STCN,102534.0
STCNQ,6917.0
STCO,103950.0
STCO,110157.0
STCR,110473.0
STCRC,110473.0
STCRE,110473.0
STCS,108376.0
STCS,110031.0
STCX,101147.0
STCXE,101147.0
STD,101951.0
STDE,110450.0
STDEE,110450.0
STDM,9158.0
STDR,125973.0
STDRE,125973.0
STDY,206659.0
STE,5876.0
STE,110513.0
STE,110875.0
STEC,6850.0
STEC,110190.0
STEH,110480.0
STEI,110527.0
STEIE,110527.0
STEK,7874.0
STEK,110719.0
STEKQ,110719.0
STEL,6917.0
STEL,106345.0
STEL,111749.0
STEL,212296.0
STEM,110505.0
STEM,214803.0
STEMD,110505.0
STEN,108575.0
STEP,154318.0
STEP,214636.0
STER,8255.0
STER,216457.0
STERE,9005.0
STET,217255.0
STEV,5880.0
STEV,139961.0
STEVE,5880.0
STEW,111527.0
STFA,110557.0
STFAD,110557.0
STFC,110484.0
STFF,110439.0
STFK,162001.0
STFKD,162001.0
STFKE,162001.0
STFR,109861.0
STG,7239.0
STG,8192.0
STG,110540.0
STG,212822.0
STGA,103087.0
STGA,109925.0
STGAD,103087.0
STGAE,103087.0
STGC,110483.0
STGCE,110483.0
STGCQ,110483.0
STGF,217594.0
STGG,189539.0
STGGQ,189539.0
STGI,110521.0
STGI,110549.0
STGN,121558.0
STGS,113650.0
STGW,216356.0
STH,104347.0
STH,127607.0
STHC,8532.0
STHJ,7666.0
STHK,110486.0
STHKE,110486.0
STHKQ,110486.0
STHL,109083.0
STHLY,110522.0
STHO,218340.0
STI,110634.0
STIC,110054.0
STIC,215082.0
STIE,144587.0
STIEE,144587.0
STIG,5886.0
STII,5872.0
STIM,8068.0
STIM,213066.0
STIP,145627.0
STIP,145628.0
STIP,145629.0
STIQ,107442.0
STIR,147556.0
STIV,104082.0
STIX,217787.0
STIY,125712.0
STIZ,109974.0
STJ,109866.0
STJC,137652.0
STJCE,137652.0
STJM,109866.0
STJO,124736.0
STK,110545.0
STK,139862.0
STKG,116300.0
STKH,110534.0
STKH,215379.0
STKL,110442.0
STKLF,110442.0
STKO,129550.0
STKOE,129550.0
STKP,128770.0
STKPE,128770.0
STKPQ,128770.0
STKR,110533.0
STKRC,110533.0
STKS,151127.0
STKSE,110535.0
STKSF,110535.0
STKTQ,9066.0
STKY,6123.0
STL,109268.0
STL,110514.0
STLA,205575.0
STLBY,110537.0
STLC,5617.0
STLC,214299.0
STLCO,5617.0
STLCQ,5617.0
STLD,110497.0
STLE,8009.0
STLED,8009.0
STLEE,8009.0
STLEQ,8009.0
STLG,214168.0
STLO,113085.0
STLOE,113085.0
STLOF,113085.0
STLR,210312.0
STLS,109867.0
STLTF,112349.0
STLV,214169.0
STLW,110559.0
STLWD,110559.0
STLY,110457.0
STLYD,110457.0
STM,7666.0
STM,110532.0
STMB,214300.0
STMDQ,8538.0
STMF,108010.0
STMF,207844.0
STMI,109828.0
STMIE,109828.0
STMIQ,109828.0
STML,154918.0
STMP,110445.0
STMPD,110445.0
STMT,110476.0
STMTE,110476.0
STMX,7340.0
STMX,111232.0
STN,8192.0
STN,110493.0
STNC,215548.0
STNC,218156.0
STND,8479.0
STND,115473.0
STND,144391.0
STNDE,115473.0
STNE,213322.0
STNG,142517.0
STNJ,110509.0
STNJE,110509.0
STNL,113453.0
STNL,212536.0
STNLE,113453.0
STNLQ,113453.0
STNR,112458.0
STNRF,112458.0
STNT,7884.0
STNT,148403.0
STNV,112449.0
STNV,138318.0
STNX,6238.0
STNXD,6238.0
STNXE,6238.0
STNYE,120918.0
STNYF,120918.0
STO,5882.0
STO,112689.0
STOA,127433.0
STOI,127072.0
STOK,110536.0
STOK,213763.0
STOKQ,110536.0
STON,8311.0
STON,121946.0
STOR,110547.0
STOR,205816.0
STOSY,109918.0
STOT,209287.0
STOT,209288.0
STOT,210422.0
STOY,122522.0
STOY,189752.0
STP,125283.0
STPC,138628.0
STPC,215411.0
STPCE,138628.0
STPK,214803.0
STPN,7637.0
STPP,143730.0
STPP,143739.0
STPP,206028.0
STPT,8751.0
STPW,110444.0
STPWQ,110444.0
STPZ,139387.0
STQ,122628.0
STQC,122628.0
STQN,110551.0
STQNE,110551.0
STR,109373.0
STR,211840.0
STRA,110557.0
STRA,110564.0
STRB,6227.0
STRB,138522.0
STRC,110512.0
STRC,216609.0
STRD,110553.0
STRDD,110553.0
STRE,116599.0
STRE,215928.0
STREE,116599.0
STRG,161981.0
STRI,139719.0
STRIQ,9035.0
STRK,212536.0
STRL,108376.0
STRL,110513.0
STRM,7545.0
STRM,106832.0
STRM,110475.0
STRME,110475.0
STRN,110666.0
STRN,216732.0
STRO,213256.0
STROQ,8383.0
STRP,188531.0
STRR,5874.0
STRR,121569.0
STRR,154579.0
STRRC,5874.0
STRRE,5874.0
STRS,110562.0
STRSD,110562.0
STRT,110561.0
STRU,112513.0
STRUE,112513.0
STRV,101147.0
STRV,110264.0
STRV,112131.0
STRV,217899.0
STRVE,101147.0
STRW,218266.0
STRX,110463.0
STRXQ,110463.0
STRY,110578.0
STRY,215652.0
STRYQ,215652.0
STRZ,104866.0
STRZ,110465.0
STRZA,126892.0
